registered_year,engine_capacity,kms_driven,max_power,seats,mileage,resale_price_Lakh,ID,prediction,insurance,transmission_type,owner_type,fuel_type,body_type
2012,2179,150000,120.0,8.0,12.0,4.0,12089,4.005700000000002,Third Party insurance,Manual,First Owner,Diesel,SUV
2015,1197,76275,100.0,5.0,18.0,5.76,12090,5.7934999999999945,Comprehensive,Automatic,First Owner,Petrol,Hatchback
2015,1197,55000,80.0,5.0,22.0,5.75,12091,5.6238,Comprehensive,Manual,Second Owner,Petrol,Sedan
2016,1197,29453,80.0,5.0,18.0,4.96,12092,5.099999999999994,Comprehensive,Manual,Second Owner,Petrol,Hatchback
2016,2755,64000,170.0,8.0,12.0,16.99,12094,16.853200000000005,Comprehensive,Automatic,First Owner,Diesel,MUV
2016,1199,29150,90.0,5.0,18.0,5.39,12095,5.254499999999995,Third Party,Manual,Second Owner,Petrol,Hatchback
2013,1198,60000,70.0,5.0,16.0,3.25,12096,3.3526,Comprehensive,Manual,Second Owner,Petrol,Hatchback
2016,1197,94059,80.0,5.0,18.0,4.97,12097,4.850000000000007,Third Party,Manual,Second Owner,Petrol,Hatchback
2020,1998,14001,190.0,4.0,18.0,37.99,12098,39.686199999999936,Third Party insurance,Automatic,First Owner,Petrol,Hatchback
2016,1997,28000,150.0,5.0,14.0,16.4,12099,15.926000000000018,Comprehensive,Automatic,First Owner,Petrol,SUV
2019,999,17436,80.0,5.0,18.0,5.89,12100,5.936699999999994,Third Party,Manual,First Owner,Petrol,Hatchback
2016,1396,120000,70.0,5.0,24.0,1.8,12101,1.822500000000001,Third Party insurance,Manual,First Owner,Diesel,Hatchback
2015,814,35000,60.0,5.0,22.0,2.45,12102,2.5153999999999965,Comprehensive,Manual,First Owner,Petrol,Hatchback
2022,998,10000,120.0,5.0,20.0,12.5,12103,12.440600000000002,Third Party insurance,Automatic,First Owner,Petrol,Hatchback
2012,1968,49000,170.0,5.0,18.0,13.49,12104,12.658900000000006,Comprehensive,Automatic,Second Owner,Diesel,Sedan
2015,1591,33989,120.0,5.0,18.0,6.65,12105,6.529699999999992,Comprehensive,Automatic,First Owner,Petrol,Sedan
2017,1197,69846,80.0,5.0,22.0,5.84,12106,5.894899999999995,Comprehensive,Automatic,Second Owner,Petrol,Sedan
2010,1197,100000,90.0,5.0,18.0,1.2,12107,1.5780999999999994,Third Party insurance,Manual,Fourth Owner,Petrol,Hatchback
2014,1498,81285,100.0,5.0,26.0,5.5,12108,5.169999999999999,Third Party insurance,Manual,Third Owner,Diesel,Sedan
2012,796,100000,40.0,5.0,26.0,1.6,12109,1.7408999999999977,Third Party insurance,Manual,Second Owner,CNG,Hatchback
2012,1248,100000,70.0,5.0,20.0,3.0,12110,2.8171,Third Party insurance,Manual,Second Owner,Diesel,Sedan
2018,1194,38995,90.0,5.0,20.0,5.7,12111,5.848999999999998,Comprehensive,Manual,Third Owner,Petrol,Hatchback
2018,1197,106127,80.0,5.0,22.0,5.67,12112,5.647,Comprehensive,Automatic,Second Owner,Petrol,Hatchback
2010,1995,65000,180.0,5.0,16.0,10.75,12113,10.5088,Third Party insurance,Automatic,Second Owner,Diesel,Sedan
2014,1497,44264,120.0,5.0,18.0,4.6,12114,4.844000000000005,Third Party,Automatic,Second Owner,Petrol,Sedan
2017,998,83980,70.0,5.0,20.0,4.21,12115,4.144699999999997,Third Party insurance,Automatic,First Owner,Petrol,Hatchback
2022,999,7132,110.0,5.0,20.0,15.85,12116,15.009399999999989,Comprehensive,Manual,First Owner,Petrol,SUV
2015,998,67072,70.0,5.0,24.0,3.29,12117,3.316000000000001,Third Party,Automatic,Second Owner,Petrol,Hatchback
2010,1196,40000,70.0,5.0,16.0,2.1,12118,2.125499999999998,Comprehensive,Manual,First Owner,Petrol,Hatchback
2018,1999,30000,150.0,5.0,14.0,14.0,12119,14.342500000000005,Third Party insurance,Automatic,First Owner,Petrol,Sedan
2018,796,33043,50.0,5.0,22.0,2.97,12120,3.0000000000000013,Third Party,Manual,First Owner,Petrol,Hatchback
2006,993,115000,60.0,5.0,18.0,0.9,12121,0.9769397000000002,Third Party,Manual,First Owner,Petrol,Hatchback
2015,1197,36000,80.0,5.0,18.0,5.9,12122,5.301099999999995,Comprehensive,Manual,First Owner,Petrol,Hatchback
2022,999,23500,110.0,5.0,18.0,14.7,12123,14.087300000000011,Zero Dep,Automatic,First Owner,Petrol,SUV
2021,1197,49158,90.0,5.0,22.0,6.55,12124,6.623399999999997,Third Party insurance,Manual,First Owner,Petrol,Hatchback
2011,1298,108513,90.0,5.0,18.0,1.98,12125,1.9774999999999985,Comprehensive,Manual,First Owner,Petrol,Sedan
2018,1197,52116,80.0,5.0,22.0,7.45,12126,7.111800000000003,Third Party insurance,Automatic,First Owner,Petrol,Hatchback
2013,1197,57978,90.0,5.0,22.0,3.88,12127,3.9482999999999966,Comprehensive,Manual,First Owner,Petrol,Sedan
2019,1197,76251,80.0,5.0,18.0,6.85,12128,6.598000000000009,Zero Dep,Manual,First Owner,Petrol,Hatchback
2022,1462,10000,100.0,5.0,20.0,9.5,12129,9.9387,Third Party insurance,Manual,First Owner,Petrol,Sedan
2016,1199,22795,80.0,5.0,24.0,4.74,12130,4.674800000000002,Third Party,Manual,First Owner,Petrol,Hatchback
2018,1197,31349,80.0,5.0,22.0,5.81,12133,6.194799999999995,Comprehensive,Automatic,First Owner,Petrol,Sedan
2021,1199,101375,90.0,5.0,18.0,5.72,12134,6.233800000000013,Third Party,Manual,First Owner,Petrol,Sedan
2020,999,42063,70.0,7.0,18.0,7.0,12135,6.9346000000000005,Comprehensive,Automatic,First Owner,Petrol,MUV
2019,1582,20000,130.0,5.0,18.0,13.95,12136,13.631400000000015,Comprehensive,Automatic,First Owner,Diesel,SUV
2016,1396,69752,90.0,5.0,22.0,4.86,12137,5.159700000000004,Not Available,Manual,Second Owner,Diesel,Hatchback
2022,1197,10000,80.0,5.0,20.0,8.0,12138,7.618700000000001,Third Party insurance,Manual,First Owner,Petrol,Hatchback
2016,2179,120000,150.0,7.0,14.0,7.0,12139,7.0662,Third Party insurance,Manual,Second Owner,Diesel,SUV
2021,1462,25692,100.0,6.0,20.0,11.15,12140,10.710299999999991,Zero Dep,Automatic,First Owner,Petrol,MUV
2018,1199,22000,90.0,5.0,20.0,4.75,12141,5.1349,Third Party insurance,Manual,First Owner,Petrol,Sedan
2011,2354,85900,180.0,5.0,12.0,4.25,12142,4.0912,Third Party insurance,Manual,Second Owner,Petrol,Sedan
2018,1197,10022,80.0,5.0,18.0,5.45,12143,5.559999999999998,Third Party,Manual,First Owner,Petrol,Hatchback
2019,1197,35164,90.0,5.0,22.0,6.17,12144,6.062199999999999,Zero Dep,Manual,First Owner,Petrol,Hatchback
2011,1496,50000,90.0,5.0,18.0,2.89,12145,2.840599999999996,Third Party insurance,Manual,Second Owner,Petrol,Sedan
2018,796,21387,50.0,5.0,22.0,3.26,12146,3.237399999999998,Third Party insurance,Manual,First Owner,Petrol,Hatchback
2014,1197,63113,80.0,5.0,18.0,3.77,12147,3.880099999999999,Comprehensive,Automatic,First Owner,Petrol,Hatchback
2017,1248,97788,90.0,5.0,24.0,6.99,12148,7.243400000000001,Zero Dep,Manual,Second Owner,Diesel,SUV
2004,796,80000,40.0,4.0,16.0,0.7,12149,0.7063000000000007,Third Party insurance,Manual,Second Owner,Petrol,Hatchback
2014,1498,71000,100.0,5.0,26.0,3.2,12150,3.352999999999996,Third Party insurance,Manual,Second Owner,Diesel,Sedan
2016,1197,87714,80.0,5.0,18.0,3.84,12151,4.156899999999997,Third Party,Manual,Second Owner,Petrol,Hatchback
2018,998,23879,100.0,5.0,22.0,5.35,12152,5.615200000000004,Third Party insurance,Manual,Third Owner,Petrol,Hatchback
2013,998,60000,60.0,5.0,32.0,2.95,12153,2.923599999999996,Comprehensive,Manual,First Owner,CNG,Hatchback
2021,999,30000,70.0,5.0,18.0,6.5,12154,6.628000000000001,Third Party insurance,Manual,First Owner,Petrol,SUV
2022,999,20000,110.0,5.0,18.0,16.0,12155,15.4844,Third Party insurance,Automatic,First Owner,Petrol,Sedan
2015,1198,80000,70.0,5.0,20.0,2.15,12156,2.7299000000000007,Third Party insurance,Manual,First Owner,Petrol,Hatchback
2017,1199,40000,90.0,5.0,18.0,5.7,12157,6.0106,Third Party insurance,Manual,First Owner,Petrol,SUV
2012,1798,68000,160.0,5.0,14.0,4.5,12158,4.8131,Comprehensive,Automatic,Second Owner,Petrol,Sedan
2022,998,5000,70.0,5.0,26.0,7.25,12159,6.9288,Comprehensive,Automatic,First Owner,Petrol,Hatchback
2016,1798,71000,140.0,5.0,14.0,8.5,12160,8.925600000000001,Comprehensive,Manual,First Owner,Petrol,Sedan
2007,796,91640,50.0,5.0,20.0,0.64,12161,0.7924187000000004,Not Available,Manual,First Owner,Petrol,Hatchback
2018,1199,88923,80.0,5.0,24.0,5.13,12162,5.200799999999998,Third Party insurance,Automatic,First Owner,Petrol,Hatchback
2009,998,49194,70.0,5.0,20.0,1.3,12163,1.2035999999999991,Third Party insurance,Manual,First Owner,Petrol,Hatchback
2012,2179,60502,140.0,7.0,16.0,8.58,12164,7.851700000000006,Comprehensive,Manual,Second Owner,Diesel,SUV
2015,1248,110000,70.0,5.0,24.0,2.5,12165,2.8970000000000016,Third Party insurance,Manual,Second Owner,Diesel,Hatchback
2011,1197,47000,80.0,5.0,20.0,1.85,12166,1.9809999999999983,Third Party,Manual,Second Owner,Petrol,Hatchback
2012,1586,100000,100.0,5.0,22.0,3.0,12167,2.9802000000000004,Third Party insurance,Manual,Third Owner,CNG,Sedan
2019,998,70000,60.0,5.0,32.0,5.35,12168,5.186600000000006,Third Party insurance,Manual,First Owner,CNG,Hatchback
2008,1086,111440,70.0,5.0,20.0,0.9609,12169,1.0363940999999992,Not Available,Manual,First Owner,Petrol,Hatchback
2014,1498,80000,100.0,5.0,26.0,4.5,12170,4.745000000000001,Third Party insurance,Manual,Second Owner,Diesel,Sedan
2016,1197,92564,80.0,5.0,18.0,4.49,12171,4.748200000000003,Third Party insurance,Manual,First Owner,Petrol,Hatchback
2021,999,13011,110.0,5.0,18.0,10.9,12172,10.30979999999999,Third Party,Manual,First Owner,Petrol,Sedan
2015,1197,52896,80.0,5.0,18.0,4.0,12173,4.2841,Zero Dep,Manual,First Owner,Petrol,Hatchback
2013,1582,38000,130.0,5.0,20.0,5.95,12174,5.524599999999998,Comprehensive,Automatic,First Owner,Diesel,Sedan
2021,998,13000,120.0,5.0,18.0,9.95,12175,10.576300000000014,Third Party insurance,Automatic,First Owner,Petrol,SUV
2011,1497,63000,120.0,5.0,16.0,3.15,12176,3.1477,Comprehensive,Manual,Second Owner,Petrol,Sedan
2018,1956,40000,170.0,5.0,18.0,14.5,12177,14.802300000000002,Third Party insurance,Manual,First Owner,Diesel,SUV
2017,1248,66973,70.0,5.0,26.0,6.01,12178,5.819499999999996,Third Party insurance,Manual,Second Owner,Diesel,Sedan
2015,2494,49000,100.0,7.0,12.0,11.5,12179,11.2948,Comprehensive,Manual,First Owner,Diesel,MUV
2012,1248,82321,90.0,7.0,20.0,6.51,12180,6.090099999999996,Comprehensive,Manual,First Owner,Diesel,MUV
2020,1196,16672,70.0,7.0,16.0,4.67,12181,4.5486,Third Party insurance,Manual,First Owner,Petrol,Minivans
2016,1798,55000,140.0,5.0,14.0,9.5,12182,9.9822,Comprehensive,Automatic,First Owner,Petrol,Sedan
2016,998,70895,70.0,5.0,26.0,4.56,12183,4.3874,Third Party insurance,Automatic,Second Owner,Petrol,Hatchback
2018,1995,23000,190.0,5.0,16.0,50.0,12185,47.2559,Comprehensive,Automatic,First Owner,Diesel,SUV
2017,1498,68975,90.0,5.0,20.0,6.39,12186,6.4589999999999925,Third Party,Manual,Third Owner,Diesel,Hatchback
2017,1196,50000,90.0,5.0,18.0,4.0,12187,4.280099999999999,Third Party insurance,Manual,First Owner,Petrol,Sedan
2011,1598,93015,100.0,5.0,16.0,3.67,12188,3.387700000000001,Comprehensive,Manual,Third Owner,Petrol,Sedan
2006,796,90000,50.0,5.0,20.0,1.4,12189,1.174500000000001,Third Party insurance,Manual,Second Owner,Petrol,Hatchback
2016,1120,100000,70.0,5.0,24.0,4.9,12190,4.393199999999994,Third Party insurance,Manual,First Owner,Diesel,Hatchback
2022,1199,8173,70.0,5.0,26.0,8.11,12191,7.916600000000005,Zero Dep,Manual,First Owner,CNG,Sedan
2015,1499,80000,110.0,5.0,16.0,4.99,12192,5.099600000000002,Comprehensive,Manual,First Owner,Petrol,SUV
2017,1998,50000,160.0,5.0,18.0,9.0,12193,10.6063,Third Party insurance,Manual,First Owner,Diesel,Sedan
2019,1498,71000,100.0,5.0,22.0,8.5,12194,8.336800000000004,Comprehensive,Manual,First Owner,Diesel,SUV
2014,998,36000,70.0,5.0,24.0,3.95,12195,3.9059999999999935,Comprehensive,Automatic,First Owner,Petrol,Hatchback
2018,1461,60000,80.0,5.0,20.0,6.5,12196,6.5987,Third Party insurance,Manual,Second Owner,Diesel,SUV
2015,1198,82879,90.0,5.0,18.0,2.76,12197,3.003599999999997,Third Party,Manual,Second Owner,Petrol,Sedan
2020,1086,24197,70.0,5.0,20.0,5.3,12198,5.346800000000002,Comprehensive,Manual,First Owner,Petrol,Hatchback
2020,2987,21300,250.0,5.0,16.0,65.0,12199,61.9445,Comprehensive,Automatic,First Owner,Diesel,Sedan
2019,1199,28546,90.0,5.0,18.0,6.0,12200,5.7593000000000005,Third Party insurance,Manual,First Owner,Petrol,Sedan
2019,1197,35000,80.0,5.0,22.0,6.9,12201,7.005499999999994,Third Party insurance,Automatic,First Owner,Petrol,Hatchback
2020,999,18305,70.0,5.0,24.0,4.76,12202,4.870999999999996,Zero Dep,Manual,First Owner,Petrol,Hatchback
2019,999,37000,70.0,7.0,20.0,6.15,12203,6.011299999999991,Comprehensive,Manual,First Owner,Petrol,MUV
2019,2179,79000,150.0,7.0,16.0,16.5,12204,15.9137,Third Party insurance,Manual,First Owner,Diesel,SUV
2017,1199,29539,90.0,5.0,18.0,5.75,12205,5.618400000000001,Comprehensive,Manual,Second Owner,Petrol,Hatchback
2022,1197,12300,90.0,5.0,22.0,9.85,12206,8.76810000000001,Comprehensive,Manual,First Owner,Petrol,Hatchback
2015,796,24000,50.0,5.0,22.0,3.05,12207,2.9943000000000035,Third Party,Manual,First Owner,Petrol,Hatchback
2013,1197,86897,80.0,5.0,18.0,3.48,12208,3.308300000000001,Comprehensive,Manual,Second Owner,Petrol,Hatchback
2018,1956,58432,170.0,5.0,16.0,13.2,12209,13.000900000000016,Not Available,Manual,First Owner,Diesel,SUV
2015,1199,63500,90.0,5.0,18.0,4.95,12210,4.635999999999996,Comprehensive,Manual,First Owner,Petrol,Hatchback
2017,2755,80000,170.0,7.0,14.0,24.0,12211,25.3875,Third Party insurance,Manual,First Owner,Diesel,SUV
2016,1496,43000,120.0,5.0,14.0,6.85,12212,6.832200000000009,Third Party insurance,Automatic,First Owner,Petrol,SUV
2019,1999,42000,180.0,5.0,16.0,52.75,12213,48.75950000000001,Comprehensive,Automatic,First Owner,Diesel,SUV
2013,1197,110728,80.0,5.0,20.0,2.31,12214,2.496300000000001,Not Available,Manual,First Owner,Petrol,Hatchback
2017,1396,100844,90.0,5.0,22.0,7.11,12215,6.601800000000006,Third Party insurance,Manual,Second Owner,Diesel,Hatchback
2016,998,90000,70.0,5.0,24.0,3.65,12216,3.4552999999999976,Third Party insurance,Manual,Second Owner,Petrol,Hatchback
2021,998,10000,60.0,5.0,32.0,5.8,12217,5.706399999999998,Third Party insurance,Manual,First Owner,CNG,Hatchback
2016,1199,25000,90.0,5.0,20.0,5.75,12219,5.7111,Comprehensive,Automatic,Fourth Owner,Petrol,Hatchback
2013,1995,60000,180.0,5.0,16.0,16.0,12220,15.2933,Third Party insurance,Automatic,First Owner,Diesel,SUV
2019,1198,66337,110.0,5.0,16.0,7.71,12221,7.760200000000003,Third Party insurance,Manual,First Owner,Petrol,SUV
2017,1198,65452,90.0,5.0,18.0,4.95,12222,4.915899999999996,Third Party insurance,Manual,First Owner,Petrol,Sedan
2019,1998,75000,250.0,5.0,16.0,34.0,12223,37.0255,Comprehensive,Automatic,First Owner,Petrol,Sedan
2017,1248,105133,70.0,5.0,26.0,5.76,12224,5.803599999999996,Third Party insurance,Manual,First Owner,Diesel,Hatchback
2013,2987,78700,250.0,7.0,12.0,26.5,12225,28.938500000000005,Comprehensive,Automatic,Second Owner,Diesel,SUV
2014,1197,64000,80.0,5.0,18.0,5.2,12226,4.861899999999994,Comprehensive,Automatic,Third Owner,Petrol,Hatchback
2019,1799,43700,140.0,5.0,16.0,15.0,12227,15.1055,Third Party,Automatic,First Owner,Petrol,Sedan
2014,998,69408,70.0,5.0,24.0,4.25,12228,4.1061000000000005,Third Party,Automatic,First Owner,Petrol,Hatchback
2016,1199,60000,90.0,5.0,18.0,4.5,12230,4.669099999999999,Third Party insurance,Manual,Second Owner,Petrol,Hatchback
2009,1796,75000,190.0,5.0,12.0,5.95,12231,7.286400000000006,Comprehensive,Automatic,First Owner,Petrol,Sedan
2015,1199,112010,90.0,5.0,20.0,3.95,12232,3.956699999999996,Third Party,Automatic,Second Owner,Petrol,Hatchback
2017,1248,52033,70.0,5.0,28.0,7.08,12233,7.042800000000004,Comprehensive,Automatic,Second Owner,Diesel,Sedan
2021,999,18023,70.0,7.0,18.0,6.94,12234,7.013000000000008,Zero Dep,Automatic,First Owner,Petrol,MUV
2019,1396,90000,90.0,5.0,22.0,5.7,12235,6.392400000000001,Third Party insurance,Manual,First Owner,Diesel,Hatchback
2022,2179,34925,140.0,7.0,16.0,16.42,12236,16.504500000000007,Third Party,Manual,First Owner,Diesel,SUV
2016,1198,30513,90.0,5.0,18.0,4.55,12237,4.682300000000006,Third Party insurance,Manual,First Owner,Petrol,Sedan
2015,796,43428,50.0,5.0,22.0,2.6,12238,2.668199999999997,Third Party insurance,Manual,First Owner,Petrol,Hatchback
2017,2755,99000,170.0,7.0,16.0,33.0,12239,31.56300000000001,Third Party,Automatic,Second Owner,Diesel,SUV
2011,1497,90000,120.0,5.0,16.0,3.5,12240,3.3577,Third Party insurance,Manual,Second Owner,Petrol,Sedan
2017,1197,70446,100.0,5.0,18.0,9.25,12241,9.0842,Comprehensive,Automatic,First Owner,Petrol,Hatchback
2016,2400,70000,220.0,5.0,22.0,15.9,12242,20.38520000000003,Third Party insurance,Automatic,First Owner,Diesel,Sedan
2017,1197,62604,80.0,5.0,22.0,6.5,12243,6.218600000000001,Third Party insurance,Manual,First Owner,Petrol,Hatchback
2019,796,46881,50.0,5.0,24.0,3.52,12244,3.457799999999998,Third Party,Manual,First Owner,Petrol,Hatchback
2017,1197,56000,80.0,5.0,20.0,4.25,12245,4.423399999999999,Comprehensive,Manual,First Owner,Petrol,Hatchback
2018,1197,61072,80.0,5.0,16.0,4.38,12246,4.627999999999997,Zero Dep,Manual,First Owner,Petrol,Hatchback
2021,1462,45794,100.0,5.0,18.0,7.79,12247,7.981499999999992,Not Available,Manual,First Owner,Petrol,SUV
2020,1298,47125,90.0,5.0,18.0,6.95,12248,7.050400000000005,Third Party insurance,Manual,First Owner,Petrol,Sedan
2020,1199,45242,90.0,5.0,20.0,7.72,12250,7.468900000000012,Third Party,Manual,First Owner,Petrol,Hatchback
2011,1198,70000,80.0,5.0,18.0,2.0,12251,2.116,Third Party insurance,Manual,First Owner,Petrol,Hatchback
2019,1199,40857,120.0,5.0,18.0,9.55,12252,10.287699999999994,Third Party insurance,Manual,First Owner,Petrol,SUV
2018,1995,55000,190.0,5.0,22.0,36.85,12253,33.189199999999964,Comprehensive,Automatic,Second Owner,Diesel,Sedan
2017,1373,69104,90.0,5.0,20.0,5.59,12254,5.949799999999998,Third Party,Manual,First Owner,Petrol,Sedan
2014,1396,70000,90.0,5.0,22.0,4.0,12256,3.922599999999999,Third Party insurance,Manual,First Owner,Diesel,Hatchback
2014,2179,65000,140.0,7.0,16.0,8.27,12257,8.235899999999992,Third Party,Manual,Second Owner,Diesel,SUV
2018,1248,73000,90.0,5.0,24.0,8.5,12258,8.344500000000002,Comprehensive,Manual,First Owner,Diesel,SUV
2015,1197,110190,80.0,5.0,18.0,2.92,12260,3.2186999999999983,Comprehensive,Manual,First Owner,Petrol,Hatchback
2019,1999,24185,150.0,5.0,14.0,15.07,12261,15.795099999999998,Comprehensive,Automatic,First Owner,Petrol,Sedan
2013,1197,68376,90.0,5.0,22.0,3.16,12262,3.210900000000002,Third Party,Manual,First Owner,Petrol,Sedan
2017,998,38000,70.0,5.0,20.0,3.95,12263,4.021299999999996,Third Party insurance,Manual,First Owner,Petrol,Hatchback
2019,1197,55496,80.0,5.0,22.0,7.0,12264,6.9681,Comprehensive,Manual,First Owner,Petrol,Hatchback
2020,1197,20000,80.0,5.0,18.0,8.5,12265,8.234700000000002,Third Party insurance,Manual,First Owner,Petrol,SUV
2020,1199,66731,80.0,5.0,24.0,6.14,12266,6.221099999999994,Zero Dep,Automatic,First Owner,Petrol,Hatchback
2014,998,96217,70.0,5.0,26.0,3.26,12267,3.132899999999998,Third Party insurance,Manual,First Owner,Petrol,Hatchback
2010,1197,20000,80.0,5.0,20.0,3.0,12268,3.1280999999999994,Third Party insurance,Manual,Third Owner,Petrol,Hatchback
2022,1956,26000,170.0,5.0,14.0,22.99,12269,23.494399999999988,Comprehensive,Automatic,First Owner,Diesel,SUV
2014,1197,48000,80.0,5.0,18.0,4.4,12270,4.4389999999999965,Comprehensive,Automatic,Second Owner,Petrol,Hatchback
2012,1968,49000,170.0,5.0,12.0,13.75,12271,13.004800000000005,Comprehensive,Automatic,First Owner,Diesel,SUV
2021,1956,4000,170.0,5.0,14.0,29.9,12272,29.35500000000004,Comprehensive,Automatic,First Owner,Diesel,SUV
2014,1497,40000,120.0,5.0,18.0,5.8,12273,5.604900000000003,Third Party insurance,Manual,First Owner,Petrol,Sedan
2017,796,48098,50.0,5.0,22.0,2.95,12274,2.988699999999996,Comprehensive,Manual,First Owner,Petrol,Hatchback
2010,1197,70000,80.0,5.0,20.0,1.5,12275,1.5415000000000003,Third Party insurance,Manual,First Owner,Petrol,Hatchback
2017,1197,76529,80.0,5.0,20.0,5.17,12276,4.935200000000004,Third Party insurance,Manual,Second Owner,Petrol,Hatchback
2018,998,53269,70.0,5.0,22.0,4.92,12277,4.624800000000002,Comprehensive,Manual,First Owner,Petrol,Hatchback
2018,1198,114844,70.0,5.0,16.0,5.56,12278,5.2659,Comprehensive,Manual,First Owner,Petrol,Sedan
2012,998,75220,70.0,5.0,18.0,2.97,12279,2.952100000000003,Third Party,Manual,Second Owner,Petrol,Hatchback
2011,796,59282,50.0,5.0,20.0,1.55,12280,1.4947999999999997,Third Party,Manual,Second Owner,Petrol,Hatchback
2022,1462,10000,100.0,6.0,20.0,10.0,12281,10.9111,Third Party insurance,Manual,First Owner,Petrol,MUV
2021,1497,3844,110.0,5.0,16.0,14.9,12282,14.147100000000012,Third Party insurance,Manual,First Owner,Petrol,SUV
2016,1197,44292,80.0,5.0,18.0,4.0,12283,4.149299999999998,Third Party insurance,Manual,Second Owner,Petrol,Hatchback
2013,1198,33000,70.0,5.0,16.0,4.25,12284,3.989199999999999,Comprehensive,Manual,First Owner,Petrol,Hatchback
2015,1497,41200,120.0,5.0,18.0,7.45,12285,6.923500000000002,Comprehensive,Automatic,First Owner,Petrol,Sedan
