,Date
10965,2023-11-06 03:16:24.555805124
10966,2023-11-06 03:57:00.432189604
10967,2023-11-06 04:37:36.308574080
10968,2023-11-06 05:18:12.184958560
10969,2023-11-06 05:58:48.061343040
10970,2023-11-06 06:39:23.937727516
10971,2023-11-06 07:19:59.814111996
10972,2023-11-06 08:00:35.690496472
10973,2023-11-06 08:41:11.566880952
10974,2023-11-06 09:21:47.443265432
10975,2023-11-06 10:02:23.319649908
10976,2023-11-06 10:42:59.196034388
10977,2023-11-06 11:23:35.072418864
10978,2023-11-06 12:04:10.948803344
10979,2023-11-06 12:44:46.825187820
10980,2023-11-06 13:25:22.701572300
10981,2023-11-06 14:05:58.577956780
10982,2023-11-06 14:46:34.454341256
10983,2023-11-06 15:27:10.330725736
10984,2023-11-06 16:07:46.207110212
10985,2023-11-06 16:48:22.083494692
10986,2023-11-06 17:28:57.959879172
10987,2023-11-06 18:09:33.836263648
10988,2023-11-06 18:50:09.712648128
10989,2023-11-06 19:30:45.589032604
10990,2023-11-06 20:11:21.465417084
10991,2023-11-06 20:51:57.341801564
10992,2023-11-06 21:32:33.218186040
10993,2023-11-06 22:13:09.094570520
10994,2023-11-06 22:53:44.970954996
10995,2023-11-06 23:34:20.847339476
10996,2023-11-07 00:14:56.723723952
10997,2023-11-07 00:55:32.600108432
10998,2023-11-07 01:36:08.476492912
10999,2023-11-07 02:16:44.352877388
11000,2023-11-07 02:57:20.229261868
11001,2023-11-07 03:37:56.105646344
11002,2023-11-07 04:18:31.982030824
11003,2023-11-07 04:59:07.858415304
11004,2023-11-07 05:39:43.734799780
11005,2023-11-07 06:20:19.611184260
11006,2023-11-07 07:00:55.487568736
11007,2023-11-07 07:41:31.363953216
11008,2023-11-07 08:22:07.240337696
11009,2023-11-07 09:02:43.116722172
11010,2023-11-07 09:43:18.993106652
11011,2023-11-07 10:23:54.869491128
11012,2023-11-07 11:04:30.745875608
11013,2023-11-07 11:45:06.622260084
11014,2023-11-07 12:25:42.498644564
11015,2023-11-07 13:06:18.375029044
11016,2023-11-07 13:46:54.251413520
11017,2023-11-07 14:27:30.127798000
11018,2023-11-07 15:08:06.004182476
11019,2023-11-07 15:48:41.880566956
11020,2023-11-07 16:29:17.756951436
11021,2023-11-07 17:09:53.633335912
11022,2023-11-07 17:50:29.509720392
11023,2023-11-07 18:31:05.386104868
11024,2023-11-07 19:11:41.262489348
11025,2023-11-07 19:52:17.138873824
11026,2023-11-07 20:32:53.015258304
11027,2023-11-07 21:13:28.891642784
11028,2023-11-07 21:54:04.768027260
11029,2023-11-07 22:34:40.644411740
11030,2023-11-07 23:15:16.520796216
11031,2023-11-07 23:55:52.397180696
11032,2023-11-08 00:36:28.273565176
11033,2023-11-08 01:17:04.149949652
11034,2023-11-08 01:57:40.026334132
11035,2023-11-08 02:38:15.902718608
11036,2023-11-08 03:18:51.779103088
11037,2023-11-08 03:59:27.655487568
11038,2023-11-08 04:40:03.531872044
11039,2023-11-08 05:20:39.408256524
11040,2023-11-08 06:01:15.284641000
11041,2023-11-08 06:41:51.161025480
11042,2023-11-08 07:22:27.037409956
11043,2023-11-08 08:03:02.913794436
11044,2023-11-08 08:43:38.790178916
11045,2023-11-08 09:24:14.666563392
11046,2023-11-08 10:04:50.542947872
11047,2023-11-08 10:45:26.419332348
11048,2023-11-08 11:26:02.295716828
11049,2023-11-08 12:06:38.172101308
11050,2023-11-08 12:47:14.048485784
11051,2023-11-08 13:27:49.924870264
11052,2023-11-08 14:08:25.801254740
11053,2023-11-08 14:49:01.677639220
11054,2023-11-08 15:29:37.554023700
11055,2023-11-08 16:10:13.430408176
11056,2023-11-08 16:50:49.306792656
11057,2023-11-08 17:31:25.183177132
11058,2023-11-08 18:12:01.059561612
11059,2023-11-08 18:52:36.935946088
11060,2023-11-08 19:33:12.812330568
11061,2023-11-08 20:13:48.688715048
11062,2023-11-08 20:54:24.565099524
11063,2023-11-08 21:35:00.441484004
11064,2023-11-08 22:15:36.317868480
11065,2023-11-08 22:56:12.194252960
11066,2023-11-08 23:36:48.070637440
11067,2023-11-09 00:17:23.947021916
11068,2023-11-09 00:57:59.823406396
11069,2023-11-09 01:38:35.699790872
11070,2023-11-09 02:19:11.576175352
11071,2023-11-09 02:59:47.452559832
11072,2023-11-09 03:40:23.328944308
11073,2023-11-09 04:20:59.205328788
11074,2023-11-09 05:01:35.081713264
11075,2023-11-09 05:42:10.958097744
11076,2023-11-09 06:22:46.834482220
11077,2023-11-09 07:03:22.710866700
11078,2023-11-09 07:43:58.587251180
11079,2023-11-09 08:24:34.463635656
11080,2023-11-09 09:05:10.340020136
11081,2023-11-09 09:45:46.216404612
11082,2023-11-09 10:26:22.092789092
11083,2023-11-09 11:06:57.969173572
11084,2023-11-09 11:47:33.845558048
11085,2023-11-09 12:28:09.721942528
11086,2023-11-09 13:08:45.598327004
11087,2023-11-09 13:49:21.474711484
11088,2023-11-09 14:29:57.351095964
11089,2023-11-09 15:10:33.227480440
11090,2023-11-09 15:51:09.103864920
11091,2023-11-09 16:31:44.980249396
11092,2023-11-09 17:12:20.856633876
11093,2023-11-09 17:52:56.733018352
11094,2023-11-09 18:33:32.609402832
11095,2023-11-09 19:14:08.485787312
11096,2023-11-09 19:54:44.362171788
11097,2023-11-09 20:35:20.238556268
11098,2023-11-09 21:15:56.114940744
11099,2023-11-09 21:56:31.991325224
11100,2023-11-09 22:37:07.867709704
11101,2023-11-09 23:17:43.744094180
11102,2023-11-09 23:58:19.620478660
11103,2023-11-10 00:38:55.496863136
11104,2023-11-10 01:19:31.373247616
11105,2023-11-10 02:00:07.249632096
11106,2023-11-10 02:40:43.126016572
11107,2023-11-10 03:21:19.002401052
11108,2023-11-10 04:01:54.878785528
11109,2023-11-10 04:42:30.755170008
11110,2023-11-10 05:23:06.631554484
11111,2023-11-10 06:03:42.507938964
11112,2023-11-10 06:44:18.384323444
11113,2023-11-10 07:24:54.260707920
11114,2023-11-10 08:05:30.137092400
11115,2023-11-10 08:46:06.013476876
11116,2023-11-10 09:26:41.889861356
11117,2023-11-10 10:07:17.766245836
11118,2023-11-10 10:47:53.642630312
11119,2023-11-10 11:28:29.519014792
11120,2023-11-10 12:09:05.395399268
11121,2023-11-10 12:49:41.271783748
11122,2023-11-10 13:30:17.148168228
11123,2023-11-10 14:10:53.024552704
11124,2023-11-10 14:51:28.900937184
11125,2023-11-10 15:32:04.777321660
11126,2023-11-10 16:12:40.653706140
11127,2023-11-10 16:53:16.530090616
11128,2023-11-10 17:33:52.406475096
11129,2023-11-10 18:14:28.282859576
11130,2023-11-10 18:55:04.159244052
11131,2023-11-10 19:35:40.035628532
11132,2023-11-10 20:16:15.912013008
11133,2023-11-10 20:56:51.788397488
11134,2023-11-10 21:37:27.664781968
11135,2023-11-10 22:18:03.541166444
11136,2023-11-10 22:58:39.417550924
11137,2023-11-10 23:39:15.293935400
11138,2023-11-11 00:19:51.170319880
11139,2023-11-11 01:00:27.046704360
11140,2023-11-11 01:41:02.923088836
11141,2023-11-11 02:21:38.799473316
11142,2023-11-11 03:02:14.675857792
11143,2023-11-11 03:42:50.552242272
11144,2023-11-11 04:23:26.428626748
11145,2023-11-11 05:04:02.305011228
11146,2023-11-11 05:44:38.181395708
11147,2023-11-11 06:25:14.057780184
11148,2023-11-11 07:05:49.934164664
11149,2023-11-11 07:46:25.810549140
11150,2023-11-11 08:27:01.686933620
11151,2023-11-11 09:07:37.563318100
11152,2023-11-11 09:48:13.439702576
11153,2023-11-11 10:28:49.316087056
11154,2023-11-11 11:09:25.192471532
11155,2023-11-11 11:50:01.068856012
11156,2023-11-11 12:30:36.945240492
11157,2023-11-11 13:11:12.821624968
11158,2023-11-11 13:51:48.698009448
11159,2023-11-11 14:32:24.574393924
11160,2023-11-11 15:13:00.450778404
11161,2023-11-11 15:53:36.327162880
11162,2023-11-11 16:34:12.203547360
11163,2023-11-11 17:14:48.079931840
11164,2023-11-11 17:55:23.956316316
11165,2023-11-11 18:35:59.832700796
11166,2023-11-11 19:16:35.709085272
11167,2023-11-11 19:57:11.585469752
11168,2023-11-11 20:37:47.461854232
11169,2023-11-11 21:18:23.338238708
11170,2023-11-11 21:58:59.214623188
11171,2023-11-11 22:39:35.091007664
11172,2023-11-11 23:20:10.967392144
11173,2023-11-12 00:00:46.843776624
11174,2023-11-12 00:41:22.720161100
11175,2023-11-12 01:21:58.596545580
11176,2023-11-12 02:02:34.472930056
11177,2023-11-12 02:43:10.349314536
11178,2023-11-12 03:23:46.225699012
11179,2023-11-12 04:04:22.102083492
11180,2023-11-12 04:44:57.978467972
11181,2023-11-12 05:25:33.854852448
11182,2023-11-12 06:06:09.731236928
11183,2023-11-12 06:46:45.607621404
11184,2023-11-12 07:27:21.484005884
11185,2023-11-12 08:07:57.360390364
11186,2023-11-12 08:48:33.236774840
11187,2023-11-12 09:29:09.113159320
11188,2023-11-12 10:09:44.989543796
11189,2023-11-12 10:50:20.865928276
11190,2023-11-12 11:30:56.742312752
11191,2023-11-12 12:11:32.618697232
11192,2023-11-12 12:52:08.495081712
11193,2023-11-12 13:32:44.371466188
11194,2023-11-12 14:13:20.247850668
11195,2023-11-12 14:53:56.124235144
11196,2023-11-12 15:34:32.000619624
11197,2023-11-12 16:15:07.877004104
11198,2023-11-12 16:55:43.753388580
11199,2023-11-12 17:36:19.629773060
11200,2023-11-12 18:16:55.506157536
11201,2023-11-12 18:57:31.382542016
11202,2023-11-12 19:38:07.258926496
11203,2023-11-12 20:18:43.135310972
11204,2023-11-12 20:59:19.011695452
11205,2023-11-12 21:39:54.888079928
11206,2023-11-12 22:20:30.764464408
11207,2023-11-12 23:01:06.640848884
11208,2023-11-12 23:41:42.517233364
11209,2023-11-13 00:22:18.393617844
11210,2023-11-13 01:02:54.270002320
11211,2023-11-13 01:43:30.146386800
11212,2023-11-13 02:24:06.022771276
11213,2023-11-13 03:04:41.899155756
11214,2023-11-13 03:45:17.775540236
11215,2023-11-13 04:25:53.651924712
11216,2023-11-13 05:06:29.528309192
11217,2023-11-13 05:47:05.404693668
11218,2023-11-13 06:27:41.281078148
11219,2023-11-13 07:08:17.157462628
11220,2023-11-13 07:48:53.033847104
11221,2023-11-13 08:29:28.910231584
11222,2023-11-13 09:10:04.786616060
11223,2023-11-13 09:50:40.663000540
11224,2023-11-13 10:31:16.539385016
11225,2023-11-13 11:11:52.415769496
11226,2023-11-13 11:52:28.292153976
11227,2023-11-13 12:33:04.168538452
11228,2023-11-13 13:13:40.044922932
11229,2023-11-13 13:54:15.921307408
11230,2023-11-13 14:34:51.797691888
11231,2023-11-13 15:15:27.674076368
11232,2023-11-13 15:56:03.550460844
11233,2023-11-13 16:36:39.426845324
11234,2023-11-13 17:17:15.303229800
11235,2023-11-13 17:57:51.179614280
11236,2023-11-13 18:38:27.055998760
11237,2023-11-13 19:19:02.932383236
11238,2023-11-13 19:59:38.808767716
11239,2023-11-13 20:40:14.685152192
11240,2023-11-13 21:20:50.561536672
11241,2023-11-13 22:01:26.437921148
11242,2023-11-13 22:42:02.314305628
11243,2023-11-13 23:22:38.190690108
11244,2023-11-14 00:03:14.067074584
11245,2023-11-14 00:43:49.943459064
11246,2023-11-14 01:24:25.819843540
11247,2023-11-14 02:05:01.696228020
11248,2023-11-14 02:45:37.572612500
11249,2023-11-14 03:26:13.448996976
11250,2023-11-14 04:06:49.325381456
11251,2023-11-14 04:47:25.201765932
11252,2023-11-14 05:28:01.078150412
11253,2023-11-14 06:08:36.954534892
11254,2023-11-14 06:49:12.830919368
11255,2023-11-14 07:29:48.707303848
11256,2023-11-14 08:10:24.583688324
11257,2023-11-14 08:51:00.460072804
11258,2023-11-14 09:31:36.336457280
11259,2023-11-14 10:12:12.212841760
11260,2023-11-14 10:52:48.089226240
11261,2023-11-14 11:33:23.965610716
11262,2023-11-14 12:13:59.841995196
11263,2023-11-14 12:54:35.718379672
11264,2023-11-14 13:35:11.594764152
11265,2023-11-14 14:15:47.471148632
11266,2023-11-14 14:56:23.347533108
11267,2023-11-14 15:36:59.223917588
11268,2023-11-14 16:17:35.100302064
11269,2023-11-14 16:58:10.976686544
11270,2023-11-14 17:38:46.853071024
11271,2023-11-14 18:19:22.729455500
11272,2023-11-14 18:59:58.605839980
11273,2023-11-14 19:40:34.482224456
11274,2023-11-14 20:21:10.358608936
11275,2023-11-14 21:01:46.234993412
11276,2023-11-14 21:42:22.111377892
11277,2023-11-14 22:22:57.987762372
11278,2023-11-14 23:03:33.864146848
11279,2023-11-14 23:44:09.740531328
11280,2023-11-15 00:24:45.616915804
11281,2023-11-15 01:05:21.493300284
11282,2023-11-15 01:45:57.369684764
11283,2023-11-15 02:26:33.246069240
11284,2023-11-15 03:07:09.122453720
11285,2023-11-15 03:47:44.998838196
11286,2023-11-15 04:28:20.875222676
11287,2023-11-15 05:08:56.751607156
11288,2023-11-15 05:49:32.627991632
11289,2023-11-15 06:30:08.504376112
11290,2023-11-15 07:10:44.380760588
11291,2023-11-15 07:51:20.257145068
11292,2023-11-15 08:31:56.133529544
11293,2023-11-15 09:12:32.009914024
11294,2023-11-15 09:53:07.886298504
11295,2023-11-15 10:33:43.762682980
11296,2023-11-15 11:14:19.639067460
11297,2023-11-15 11:54:55.515451936
11298,2023-11-15 12:35:31.391836416
11299,2023-11-15 13:16:07.268220896
11300,2023-11-15 13:56:43.144605372
11301,2023-11-15 14:37:19.020989852
11302,2023-11-15 15:17:54.897374328
11303,2023-11-15 15:58:30.773758808
11304,2023-11-15 16:39:06.650143288
11305,2023-11-15 17:19:42.526527764
11306,2023-11-15 18:00:18.402912244
11307,2023-11-15 18:40:54.279296720
11308,2023-11-15 19:21:30.155681200
11309,2023-11-15 20:02:06.032065676
11310,2023-11-15 20:42:41.908450156
11311,2023-11-15 21:23:17.784834636
11312,2023-11-15 22:03:53.661219112
11313,2023-11-15 22:44:29.537603592
11314,2023-11-15 23:25:05.413988068
11315,2023-11-16 00:05:41.290372548
11316,2023-11-16 00:46:17.166757028
11317,2023-11-16 01:26:53.043141504
11318,2023-11-16 02:07:28.919525984
11319,2023-11-16 02:48:04.795910460
11320,2023-11-16 03:28:40.672294940
11321,2023-11-16 04:09:16.548679420
11322,2023-11-16 04:49:52.425063896
11323,2023-11-16 05:30:28.301448376
11324,2023-11-16 06:11:04.177832852
11325,2023-11-16 06:51:40.054217332
11326,2023-11-16 07:32:15.930601808
11327,2023-11-16 08:12:51.806986288
11328,2023-11-16 08:53:27.683370768
11329,2023-11-16 09:34:03.559755244
11330,2023-11-16 10:14:39.436139724
11331,2023-11-16 10:55:15.312524200
11332,2023-11-16 11:35:51.188908680
11333,2023-11-16 12:16:27.065293160
11334,2023-11-16 12:57:02.941677636
11335,2023-11-16 13:37:38.818062116
11336,2023-11-16 14:18:14.694446592
11337,2023-11-16 14:58:50.570831072
11338,2023-11-16 15:39:26.447215552
11339,2023-11-16 16:20:02.323600028
11340,2023-11-16 17:00:38.199984508
11341,2023-11-16 17:41:14.076368984
11342,2023-11-16 18:21:49.952753464
11343,2023-11-16 19:02:25.829137940
11344,2023-11-16 19:43:01.705522420
11345,2023-11-16 20:23:37.581906900
11346,2023-11-16 21:04:13.458291376
11347,2023-11-16 21:44:49.334675856
11348,2023-11-16 22:25:25.211060332
11349,2023-11-16 23:06:01.087444812
11350,2023-11-16 23:46:36.963829292
11351,2023-11-17 00:27:12.840213768
11352,2023-11-17 01:07:48.716598248
11353,2023-11-17 01:48:24.592982724
11354,2023-11-17 02:29:00.469367204
11355,2023-11-17 03:09:36.345751680
11356,2023-11-17 03:50:12.222136160
11357,2023-11-17 04:30:48.098520640
11358,2023-11-17 05:11:23.974905116
11359,2023-11-17 05:51:59.851289596
11360,2023-11-17 06:32:35.727674072
11361,2023-11-17 07:13:11.604058552
11362,2023-11-17 07:53:47.480443032
11363,2023-11-17 08:34:23.356827508
11364,2023-11-17 09:14:59.233211988
11365,2023-11-17 09:55:35.109596464
11366,2023-11-17 10:36:10.985980944
11367,2023-11-17 11:16:46.862365424
11368,2023-11-17 11:57:22.738749900
11369,2023-11-17 12:37:58.615134380
11370,2023-11-17 13:18:34.491518856
11371,2023-11-17 13:59:10.367903336
11372,2023-11-17 14:39:46.244287812
11373,2023-11-17 15:20:22.120672292
11374,2023-11-17 16:00:57.997056772
11375,2023-11-17 16:41:33.873441248
11376,2023-11-17 17:22:09.749825728
11377,2023-11-17 18:02:45.626210204
11378,2023-11-17 18:43:21.502594684
11379,2023-11-17 19:23:57.378979164
11380,2023-11-17 20:04:33.255363640
11381,2023-11-17 20:45:09.131748120
11382,2023-11-17 21:25:45.008132596
11383,2023-11-17 22:06:20.884517076
11384,2023-11-17 22:46:56.760901556
11385,2023-11-17 23:27:32.637286032
11386,2023-11-18 00:08:08.513670512
11387,2023-11-18 00:48:44.390054988
11388,2023-11-18 01:29:20.266439468
11389,2023-11-18 02:09:56.142823944
11390,2023-11-18 02:50:32.019208424
11391,2023-11-18 03:31:07.895592904
11392,2023-11-18 04:11:43.771977380
11393,2023-11-18 04:52:19.648361860
11394,2023-11-18 05:32:55.524746336
11395,2023-11-18 06:13:31.401130816
11396,2023-11-18 06:54:07.277515296
11397,2023-11-18 07:34:43.153899772
11398,2023-11-18 08:15:19.030284252
11399,2023-11-18 08:55:54.906668728
11400,2023-11-18 09:36:30.783053208
11401,2023-11-18 10:17:06.659437688
11402,2023-11-18 10:57:42.535822164
11403,2023-11-18 11:38:18.412206644
11404,2023-11-18 12:18:54.288591120
11405,2023-11-18 12:59:30.164975600
11406,2023-11-18 13:40:06.041360076
11407,2023-11-18 14:20:41.917744556
11408,2023-11-18 15:01:17.794129036
11409,2023-11-18 15:41:53.670513512
11410,2023-11-18 16:22:29.546897992
11411,2023-11-18 17:03:05.423282468
11412,2023-11-18 17:43:41.299666948
11413,2023-11-18 18:24:17.176051428
11414,2023-11-18 19:04:53.052435904
11415,2023-11-18 19:45:28.928820384
11416,2023-11-18 20:26:04.805204860
11417,2023-11-18 21:06:40.681589340
11418,2023-11-18 21:47:16.557973820
11419,2023-11-18 22:27:52.434358296
11420,2023-11-18 23:08:28.310742776
11421,2023-11-18 23:49:04.187127252
11422,2023-11-19 00:29:40.063511732
11423,2023-11-19 01:10:15.939896208
11424,2023-11-19 01:50:51.816280688
11425,2023-11-19 02:31:27.692665168
11426,2023-11-19 03:12:03.569049644
11427,2023-11-19 03:52:39.445434124
11428,2023-11-19 04:33:15.321818600
11429,2023-11-19 05:13:51.198203080
11430,2023-11-19 05:54:27.074587560
11431,2023-11-19 06:35:02.950972036
11432,2023-11-19 07:15:38.827356516
11433,2023-11-19 07:56:14.703740992
11434,2023-11-19 08:36:50.580125472
11435,2023-11-19 09:17:26.456509952
11436,2023-11-19 09:58:02.332894428
11437,2023-11-19 10:38:38.209278908
11438,2023-11-19 11:19:14.085663384
11439,2023-11-19 11:59:49.962047864
11440,2023-11-19 12:40:25.838432340
11441,2023-11-19 13:21:01.714816820
11442,2023-11-19 14:01:37.591201300
11443,2023-11-19 14:42:13.467585776
11444,2023-11-19 15:22:49.343970256
11445,2023-11-19 16:03:25.220354732
11446,2023-11-19 16:44:01.096739212
11447,2023-11-19 17:24:36.973123692
11448,2023-11-19 18:05:12.849508168
11449,2023-11-19 18:45:48.725892648
11450,2023-11-19 19:26:24.602277124
11451,2023-11-19 20:07:00.478661604
11452,2023-11-19 20:47:36.355046084
11453,2023-11-19 21:28:12.231430560
11454,2023-11-19 22:08:48.107815040
11455,2023-11-19 22:49:23.984199516
11456,2023-11-19 23:29:59.860583996
11457,2023-11-20 00:10:35.736968472
11458,2023-11-20 00:51:11.613352952
11459,2023-11-20 01:31:47.489737432
11460,2023-11-20 02:12:23.366121908
11461,2023-11-20 02:52:59.242506388
11462,2023-11-20 03:33:35.118890864
11463,2023-11-20 04:14:10.995275344
11464,2023-11-20 04:54:46.871659824
11465,2023-11-20 05:35:22.748044300
11466,2023-11-20 06:15:58.624428780
11467,2023-11-20 06:56:34.500813256
11468,2023-11-20 07:37:10.377197736
11469,2023-11-20 08:17:46.253582216
11470,2023-11-20 08:58:22.129966692
11471,2023-11-20 09:38:58.006351172
11472,2023-11-20 10:19:33.882735648
11473,2023-11-20 11:00:09.759120128
11474,2023-11-20 11:40:45.635504604
11475,2023-11-20 12:21:21.511889084
11476,2023-11-20 13:01:57.388273564
11477,2023-11-20 13:42:33.264658040
11478,2023-11-20 14:23:09.141042520
11479,2023-11-20 15:03:45.017426996
11480,2023-11-20 15:44:20.893811476
11481,2023-11-20 16:24:56.770195956
11482,2023-11-20 17:05:32.646580432
