,registered_year,engine_capacity,kms_driven,max_power,seats,mileage,resale_price_Lakh,ID,prediction,city,insurance,transmission_type,owner_type,fuel_type,body_type
10344,2010,1396,110000,90.0,5.0,24.0,2.35,11076,2.244999999999998,Mumbai,Third Party,Manual,Third Owner,Diesel,Hatchback
10345,2016,1198,20000,80.0,6.0,18.0,4.0,11077,3.824799999999999,Kolkata,Third Party insurance,Manual,First Owner,Petrol,SUV
10346,2019,1198,62491,70.0,7.0,20.0,4.35,11079,4.616600000000004,Hyderabad,Third Party insurance,Manual,Third Owner,Petrol,MUV
10347,2017,998,96350,70.0,5.0,24.0,4.03,11080,3.982399999999995,Ahmedabad,Third Party,Automatic,Second Owner,Petrol,Hatchback
10348,2011,1086,40000,70.0,5.0,20.0,2.5,11081,2.2016,Ahmedabad,Third Party insurance,Manual,Second Owner,Petrol,Hatchback
10349,2017,1248,46929,70.0,5.0,26.0,4.28,11082,4.721999999999992,Lucknow,Third Party,Manual,First Owner,Diesel,Hatchback
10350,2019,1197,54907,80.0,5.0,20.0,4.79,11083,5.233300000000006,Hyderabad,Third Party insurance,Manual,Second Owner,Petrol,Hatchback
10351,2018,1498,64753,100.0,5.0,24.0,6.06,11084,6.495499999999993,Gurgaon,Third Party insurance,Manual,First Owner,Diesel,SUV
10352,2015,1248,73000,90.0,5.0,26.0,4.75,11085,4.725,Delhi,Comprehensive,Manual,Second Owner,Diesel,Sedan
10353,2018,2143,40000,140.0,5.0,18.0,27.0,11087,25.34800000000001,Bangalore,Comprehensive,Automatic,Second Owner,Diesel,SUV
10354,2020,1451,63283,140.0,5.0,16.0,12.0,11088,12.819899999999995,Jaipur,Not Available,Manual,First Owner,Petrol,SUV
10355,2014,1496,18794,90.0,5.0,16.0,4.95,11089,4.744699999999995,Mumbai,Third Party insurance,Manual,First Owner,Petrol,Hatchback
10356,2022,1199,22000,90.0,5.0,18.0,9.0,11090,8.7726,Mumbai,Third Party,Automatic,First Owner,Petrol,Sedan
10357,2008,1086,82309,70.0,5.0,20.0,1.06,11091,1.1431515000000003,Gurgaon,Not Available,Manual,First Owner,Petrol,Hatchback
10358,2011,1197,60000,90.0,5.0,18.0,2.7,11093,2.895999999999997,Bangalore,Third Party insurance,Manual,Third Owner,Petrol,Hatchback
10359,2017,1199,33511,90.0,5.0,20.0,4.67,11094,4.769400000000002,Ahmedabad,Comprehensive,Manual,Second Owner,Petrol,Sedan
10360,2017,1197,21381,80.0,5.0,22.0,5.69,11096,5.577000000000003,Ahmedabad,Comprehensive,Manual,First Owner,Petrol,Hatchback
10361,2013,1197,40000,90.0,5.0,18.0,3.25,11097,3.2505,Mumbai,Third Party insurance,Manual,First Owner,Petrol,Hatchback
10362,2005,1599,110000,100.0,5.0,18.0,0.7,11098,1.2114000000000014,Hyderabad,Third Party insurance,Manual,Second Owner,Petrol,Sedan
10363,2017,796,51759,50.0,5.0,22.0,2.73,11099,2.8321999999999985,Jaipur,Third Party,Manual,First Owner,Petrol,Hatchback
10364,2020,1199,30000,80.0,5.0,20.0,5.8,11100,5.9616,Delhi,Third Party insurance,Manual,First Owner,Petrol,Sedan
10365,2005,2179,125000,120.0,8.0,10.0,2.75,11101,3.5144,Bangalore,Comprehensive,Manual,First Owner,Diesel,SUV
10366,2015,1197,74367,80.0,5.0,22.0,4.55,11102,4.459700000000006,Chennai,Third Party insurance,Manual,First Owner,Petrol,Hatchback
10367,2022,1498,60000,110.0,5.0,14.0,17.0,11103,16.7617,Mumbai,Third Party insurance,Automatic,First Owner,Petrol,SUV
10368,2021,1197,57372,80.0,5.0,20.0,7.62,11105,6.934700000000003,Ahmedabad,Third Party insurance,Manual,First Owner,Petrol,Hatchback
10369,2017,1186,100000,70.0,5.0,26.0,4.1,11106,4.0487000000000055,Chennai,Third Party insurance,Manual,Second Owner,Diesel,Sedan
10370,2018,1198,60000,110.0,5.0,16.0,6.35,11107,6.380700000000008,Mumbai,Third Party insurance,Manual,First Owner,Petrol,SUV
10371,2017,1197,35419,80.0,5.0,22.0,6.78,11108,6.557499999999989,Chennai,Third Party insurance,Manual,First Owner,Petrol,Hatchback
10372,2015,2523,120000,80.0,7.0,16.0,6.0,11109,5.452699999999997,Gurgaon,Third Party insurance,Manual,First Owner,Diesel,SUV
10373,2018,1197,70000,80.0,5.0,18.0,3.92,11110,4.191300000000004,Kolkata,Third Party,Manual,First Owner,Petrol,Hatchback
10374,2015,1197,150000,80.0,5.0,20.0,4.0,11111,3.9376,Delhi,Third Party insurance,Manual,Second Owner,Petrol,Sedan
10375,2018,1498,62000,100.0,5.0,22.0,6.9,11112,6.964499999999991,Delhi,Third Party insurance,Manual,First Owner,Diesel,SUV
10376,2012,1298,106869,90.0,5.0,18.0,2.18,11113,2.5438000000000023,Delhi,Third Party,Manual,First Owner,Petrol,Sedan
10377,2018,1197,45469,80.0,5.0,22.0,6.16,11114,6.202800000000002,Delhi,Comprehensive,Automatic,Second Owner,Petrol,Sedan
10378,2018,1995,34000,190.0,5.0,20.0,28.75,11115,29.9271,Delhi,Comprehensive,Automatic,First Owner,Diesel,SUV
10379,2016,1248,77074,90.0,5.0,28.0,5.0,11116,5.390600000000001,Jaipur,Not Available,Manual,Second Owner,Diesel,Sedan
10380,2010,1197,59794,80.0,5.0,16.0,1.87,11117,1.954800000000002,Delhi,Comprehensive,Automatic,First Owner,Petrol,Hatchback
10381,2021,1493,50115,110.0,5.0,18.0,16.5,11118,17.2174,Hyderabad,Comprehensive,Automatic,First Owner,Diesel,SUV
10382,2021,999,48841,100.0,5.0,18.0,9.62,11119,9.612700000000004,Bangalore,Third Party,Automatic,Second Owner,Petrol,SUV
10383,2019,799,30000,50.0,5.0,26.0,2.95,11120,3.110999999999997,Gurgaon,Third Party insurance,Manual,First Owner,Petrol,Hatchback
10384,2011,1598,100000,100.0,5.0,20.0,3.0,11121,3.0888999999999998,Hyderabad,Third Party insurance,Manual,Second Owner,Diesel,Sedan
10385,2017,1248,48000,90.0,7.0,24.0,7.25,11122,7.2676,Kolkata,Comprehensive,Manual,First Owner,Diesel,MUV
10386,2018,1498,80000,100.0,5.0,26.0,8.1,11123,7.65660000000001,Pune,Comprehensive,Manual,First Owner,Diesel,Sedan
10387,2011,1497,89742,120.0,5.0,16.0,2.74,11124,2.8500000000000028,Delhi,Third Party,Manual,Second Owner,Petrol,Sedan
10388,2019,796,65000,40.0,5.0,34.0,3.65,11125,3.570299999999998,Delhi,Third Party,Manual,Second Owner,CNG,Hatchback
10389,2014,998,14173,70.0,5.0,26.0,3.06,11126,3.187500000000002,Kolkata,Comprehensive,Automatic,Second Owner,Petrol,Hatchback
10390,2017,1396,81000,90.0,5.0,22.0,5.75,11127,6.139100000000001,Jaipur,Comprehensive,Manual,First Owner,Diesel,Hatchback
10391,2022,999,10000,70.0,5.0,22.0,5.3,11128,5.4230000000000045,Bangalore,Third Party insurance,Automatic,First Owner,Petrol,Hatchback
10392,2018,1197,53576,80.0,5.0,18.0,6.25,11129,6.3284,Bangalore,Comprehensive,Automatic,First Owner,Petrol,Hatchback
10393,2019,1197,93670,80.0,5.0,20.0,7.22,11130,6.9264000000000125,Chandigarh,Zero Dep,Automatic,Third Owner,Petrol,Hatchback
10394,2014,1968,34000,170.0,5.0,14.0,19.5,11131,17.5167,Kolkata,Comprehensive,Automatic,First Owner,Diesel,SUV
10395,2019,1995,18000,190.0,5.0,16.0,52.5,11132,48.60059999999999,Delhi,Comprehensive,Automatic,Second Owner,Diesel,SUV
10396,2016,1497,59000,120.0,5.0,18.0,7.25,11133,7.072199999999998,Ahmedabad,Comprehensive,Automatic,First Owner,Petrol,Sedan
10397,2013,2967,101995,240.0,5.0,16.0,29.0,11134,25.603500000000004,Ahmedabad,Comprehensive,Automatic,First Owner,Diesel,SUV
10398,2010,1197,90000,80.0,5.0,16.0,2.95,11135,2.850599999999996,Chennai,Third Party insurance,Manual,Second Owner,Petrol,Hatchback
10399,2019,999,15000,70.0,5.0,22.0,4.1,11136,4.261700000000004,Delhi,Comprehensive,Automatic,First Owner,Petrol,Hatchback
10400,2022,1490,10000,90.0,5.0,28.0,21.5,11137,20.517000000000007,Pune,Comprehensive,Automatic,First Owner,Petrol,SUV
10401,2017,998,10000,70.0,5.0,20.0,4.95,11139,4.746799999999996,Delhi,Comprehensive,Automatic,First Owner,Petrol,Hatchback
10402,2021,1199,30023,90.0,5.0,20.0,8.44,11140,7.840900000000009,Ahmedabad,Third Party,Manual,First Owner,Petrol,Hatchback
10403,2013,1364,99000,90.0,5.0,22.0,5.75,11141,4.8297,Mumbai,Comprehensive,Manual,Second Owner,Diesel,Sedan
10404,2016,2987,56000,260.0,7.0,12.0,56.75,11142,51.6105,Mumbai,Comprehensive,Automatic,First Owner,Diesel,SUV
10405,2019,1248,49000,70.0,5.0,28.0,8.8,11143,8.191999999999995,Bangalore,Third Party insurance,Automatic,First Owner,Diesel,Sedan
10406,2020,999,64564,70.0,5.0,24.0,3.91,11144,4.020400000000004,Ahmedabad,Third Party insurance,Manual,First Owner,Petrol,Hatchback
10407,2021,999,12500,70.0,5.0,24.0,5.25,11145,5.1481,Mumbai,Comprehensive,Automatic,First Owner,Petrol,Hatchback
10408,2018,1498,78700,110.0,5.0,22.0,10.0,11146,9.3666,Pune,Comprehensive,Automatic,First Owner,Diesel,Sedan
10409,2009,1248,80000,70.0,5.0,20.0,2.8,11148,2.5207000000000024,Kolkata,Third Party insurance,Manual,Second Owner,Diesel,Sedan
10410,2018,814,86198,60.0,5.0,22.0,3.02,11149,3.0394,Bangalore,Comprehensive,Manual,Second Owner,Petrol,Hatchback
10411,2016,1462,48539,100.0,7.0,20.0,5.93,11150,5.720499999999996,Kolkata,Comprehensive,Manual,Second Owner,Petrol,MUV
10412,2014,1199,65000,80.0,5.0,18.0,1.8,11151,2.2642000000000038,Kolkata,Third Party insurance,Manual,First Owner,Petrol,Hatchback
10413,2014,1197,88671,90.0,5.0,22.0,5.1,11153,4.796300000000003,Pune,Comprehensive,Manual,First Owner,Petrol,Sedan
10414,2015,1396,46000,90.0,5.0,22.0,4.46,11154,4.876899999999996,Delhi,Third Party insurance,Manual,First Owner,Diesel,Hatchback
10415,2018,1248,50000,70.0,5.0,26.0,7.0,11155,6.7682,Hyderabad,Third Party insurance,Manual,First Owner,Diesel,Hatchback
10416,2011,2143,54000,200.0,5.0,14.0,14.5,11156,12.5703,Hyderabad,Third Party insurance,Automatic,First Owner,Diesel,Sedan
10417,2020,1186,53084,70.0,5.0,26.0,6.61,11157,6.573700000000008,Kolkata,Third Party insurance,Manual,First Owner,Diesel,Hatchback
10418,2013,1248,120000,70.0,5.0,22.0,3.8,11158,3.4337000000000035,Jaipur,Third Party insurance,Manual,Second Owner,Diesel,Hatchback
10419,2014,1461,94885,60.0,5.0,24.0,2.49,11159,2.824900000000002,Jaipur,Not Available,Manual,First Owner,Diesel,Hatchback
10420,2011,1086,82649,70.0,5.0,20.0,2.0,11160,1.9416999999999995,Ahmedabad,Third Party,Manual,Second Owner,Petrol,Hatchback
10421,2015,2179,110000,140.0,7.0,16.0,5.5,11161,5.5519,Delhi,Third Party insurance,Manual,Second Owner,Diesel,SUV
10422,2013,1498,86000,90.0,5.0,22.0,4.11,11162,4.011000000000005,Jaipur,Comprehensive,Manual,First Owner,Diesel,SUV
10423,2017,1199,103116,90.0,5.0,18.0,6.21,11163,6.264299999999997,Jaipur,Zero Dep,Manual,First Owner,Petrol,SUV
10424,2018,1991,41000,180.0,5.0,14.0,28.5,11164,27.9344,Mumbai,Comprehensive,Automatic,Second Owner,Petrol,Sedan
10425,2017,1197,69429,80.0,5.0,20.0,4.7,11165,4.613899999999995,Ahmedabad,Third Party insurance,Manual,First Owner,Petrol,Hatchback
10426,2014,2982,120000,170.0,7.0,12.0,15.0,11166,14.2481,Hyderabad,Third Party insurance,Automatic,First Owner,Diesel,SUV
10427,2014,1798,66000,140.0,5.0,14.0,6.51,11167,6.948999999999995,Mumbai,Third Party insurance,Automatic,Second Owner,Petrol,Sedan
10428,2019,1497,20593,120.0,5.0,18.0,7.93,11168,8.088999999999988,Kolkata,Third Party,Manual,First Owner,Petrol,Sedan
10429,2020,1497,35000,110.0,5.0,16.0,13.75,11169,13.019299999999998,Delhi,Comprehensive,Manual,First Owner,Petrol,SUV
10430,2017,1197,37848,80.0,5.0,18.0,5.08,11170,5.204899999999997,Mumbai,Zero Dep,Automatic,Second Owner,Petrol,Hatchback
10431,2011,1199,110000,80.0,5.0,18.0,1.3,11171,1.5209000000000004,Delhi,Third Party insurance,Manual,Second Owner,Petrol,Hatchback
10432,2016,1198,70000,90.0,5.0,18.0,2.6,11172,3.057200000000002,Delhi,Third Party insurance,Manual,Third Owner,Petrol,Hatchback
10433,2013,1995,79000,190.0,5.0,18.0,14.5,11173,14.449900000000005,Mumbai,Third Party,Automatic,Second Owner,Diesel,Sedan
10434,2012,1598,85000,100.0,5.0,20.0,3.5,11174,3.5294000000000008,Jaipur,Comprehensive,Manual,Second Owner,Diesel,Sedan
10435,2012,1995,50000,180.0,4.0,16.0,13.0,11175,16.4019,Bangalore,Third Party insurance,Automatic,First Owner,Diesel,Sedan
10436,2019,1497,33108,120.0,5.0,18.0,10.45,11176,9.937700000000008,Delhi,Third Party insurance,Automatic,First Owner,Petrol,Sedan
10437,2016,1199,65000,70.0,5.0,16.0,3.65,11177,3.974799999999997,Kolkata,Comprehensive,Manual,First Owner,Petrol,Hatchback
10438,2021,1197,7500,90.0,5.0,22.0,8.75,11178,8.796999999999999,Mumbai,Zero Dep,Automatic,First Owner,Petrol,Sedan
10439,2017,1956,80000,170.0,5.0,18.0,9.0,11179,9.6287,Ahmedabad,Third Party insurance,Manual,First Owner,Diesel,SUV
10440,2014,1248,118149,70.0,5.0,22.0,3.5,11180,3.4188,Jaipur,Not Available,Manual,Third Owner,Diesel,Hatchback
10441,2018,1582,30000,130.0,5.0,18.0,14.5,11181,13.034200000000004,Hyderabad,Third Party insurance,Automatic,First Owner,Diesel,Sedan
10442,2017,998,30413,70.0,5.0,22.0,4.75,11182,4.760899999999999,Chennai,Comprehensive,Automatic,First Owner,Petrol,Hatchback
10443,2014,1197,48522,90.0,5.0,22.0,3.61,11183,3.5994000000000064,Delhi,Comprehensive,Manual,Second Owner,Petrol,Sedan
10444,2015,1197,78377,80.0,5.0,20.0,5.5,11184,4.868299999999999,Jaipur,Not Available,Manual,First Owner,Petrol,Sedan
10445,2014,796,120000,50.0,5.0,22.0,2.4,11185,2.4356000000000027,Pune,Third Party insurance,Manual,First Owner,Petrol,Hatchback
10446,2015,2993,48000,260.0,7.0,16.0,35.75,11186,34.9956,Mumbai,Comprehensive,Automatic,First Owner,Diesel,SUV
10447,2009,796,70000,50.0,5.0,20.0,1.25,11187,1.1728999000000002,Hyderabad,Third Party insurance,Manual,Second Owner,Petrol,Hatchback
10448,2019,1197,44629,80.0,5.0,22.0,3.62,11188,4.916900000000001,Chandigarh,Not Available,Manual,First Owner,Petrol,Hatchback
10449,2018,3198,88000,200.0,7.0,10.0,31.95,11189,31.03699999999997,Bangalore,Comprehensive,Automatic,Second Owner,Diesel,SUV
10450,2021,1197,41861,80.0,5.0,20.0,5.24,11190,5.640800000000005,Ahmedabad,Zero Dep,Manual,First Owner,Petrol,Hatchback
10451,2017,1498,53000,90.0,5.0,20.0,8.75,11191,8.038799999999998,Bangalore,Comprehensive,Manual,First Owner,Diesel,Hatchback
10452,2017,1248,70000,70.0,5.0,28.0,6.7,11192,6.334300000000002,Delhi,Third Party insurance,Manual,First Owner,Diesel,Sedan
10453,2016,1461,85000,110.0,7.0,20.0,5.75,11193,6.087799999999998,Ahmedabad,Comprehensive,Manual,Second Owner,Diesel,MUV
10454,2020,1462,15727,100.0,5.0,20.0,10.25,11194,10.037,Bangalore,Third Party insurance,Automatic,Second Owner,Petrol,Sedan
10455,2020,1497,38279,120.0,5.0,20.0,11.24,11195,11.4904,Ahmedabad,Comprehensive,Automatic,First Owner,Diesel,SUV
10456,2017,1582,72435,130.0,5.0,18.0,10.17,11196,10.889199999999995,Mumbai,Comprehensive,Automatic,First Owner,Diesel,SUV
10457,2020,1591,36810,120.0,5.0,16.0,9.5,11197,10.329299999999998,Chennai,Not Available,Automatic,First Owner,Petrol,Sedan
10458,2021,1462,10000,100.0,5.0,18.0,9.0,11198,8.930100000000003,Pune,Third Party insurance,Manual,First Owner,Petrol,SUV
10459,2017,1496,48000,120.0,5.0,16.0,6.9,11199,6.988099999999994,Delhi,Third Party insurance,Manual,First Owner,Petrol,SUV
10460,2021,998,28924,120.0,5.0,20.0,10.38,11200,10.0181,Bangalore,Comprehensive,Manual,First Owner,Petrol,Hatchback
10461,2009,1197,70000,80.0,5.0,20.0,2.1,11201,1.9863999999999973,Delhi,Third Party insurance,Manual,Third Owner,Petrol,Hatchback
10462,2022,1197,10950,90.0,5.0,22.0,10.25,11202,9.572400000000002,Mumbai,Zero Dep,Automatic,First Owner,Petrol,Hatchback
10463,2011,998,17859,70.0,5.0,20.0,1.41,11203,1.5357999999999985,Delhi,Comprehensive,Manual,First Owner,Petrol,Hatchback
10464,2021,1196,10000,70.0,7.0,16.0,5.0,11204,5.044599999999999,Bangalore,Third Party insurance,Manual,First Owner,Petrol,Minivans
10465,2017,1197,30000,80.0,5.0,18.0,5.95,11205,5.603299999999999,Pune,Third Party insurance,Manual,First Owner,Petrol,Hatchback
10466,2014,796,29368,50.0,5.0,22.0,2.48,11206,2.437999999999997,Delhi,Comprehensive,Manual,Second Owner,Petrol,Hatchback
10467,2014,1497,71552,120.0,5.0,18.0,4.17,11207,4.051300000000003,Kolkata,Comprehensive,Manual,First Owner,Petrol,Sedan
10468,2016,1197,35286,80.0,5.0,18.0,6.07,11208,5.807599999999997,Chennai,Third Party insurance,Manual,First Owner,Petrol,Hatchback
10469,2014,1197,73100,80.0,5.0,18.0,4.25,11209,4.234299999999999,Pune,Comprehensive,Manual,First Owner,Petrol,Hatchback
10470,2018,1582,40004,130.0,5.0,18.0,9.0,11210,10.6291,Hyderabad,Comprehensive,Automatic,First Owner,Diesel,Sedan
10471,2019,1199,50413,90.0,5.0,18.0,7.65,11211,7.636999999999992,Bangalore,Comprehensive,Automatic,Second Owner,Petrol,Hatchback
10472,2019,1199,6505,80.0,5.0,24.0,5.2,11212,5.028399999999996,Pune,Not Available,Manual,First Owner,Petrol,Hatchback
10473,2016,1199,142372,80.0,5.0,24.0,4.37,11213,4.588300000000001,Bangalore,Zero Dep,Manual,First Owner,Petrol,Hatchback
10474,2019,1968,44000,190.0,5.0,18.0,37.0,11214,37.7575,Chennai,Comprehensive,Automatic,First Owner,Diesel,Sedan
10475,2018,1248,77000,90.0,5.0,26.0,7.85,11215,7.806700000000009,Pune,Third Party insurance,Manual,First Owner,Diesel,SUV
10476,2016,1197,62915,80.0,5.0,18.0,5.11,11216,4.952200000000006,Ahmedabad,Comprehensive,Manual,Second Owner,Petrol,Hatchback
10477,2017,1047,120000,70.0,5.0,28.0,4.7,11217,4.372499999999998,Chennai,Third Party insurance,Manual,First Owner,Diesel,Hatchback
10478,2016,1995,92000,190.0,5.0,16.0,29.9,11218,28.722500000000032,Bangalore,Comprehensive,Automatic,Second Owner,Diesel,SUV
10479,2016,1582,120000,130.0,5.0,20.0,8.5,11219,8.6235,Chandigarh,Third Party insurance,Manual,First Owner,Diesel,SUV
10480,2021,1956,40000,170.0,5.0,14.0,24.99,11220,23.7443,Delhi,Comprehensive,Automatic,First Owner,Diesel,SUV
10481,2018,1497,35288,120.0,5.0,18.0,8.83,11221,8.668500000000009,Bangalore,Comprehensive,Manual,Second Owner,Petrol,Sedan
10482,2011,998,48837,70.0,5.0,20.0,2.12,11222,2.222800000000002,Bangalore,Comprehensive,Manual,Second Owner,Petrol,Hatchback
10483,2018,1198,48590,80.0,6.0,18.0,4.35,11224,4.1947000000000045,Delhi,Third Party insurance,Manual,First Owner,CNG,SUV
10484,2012,1298,29160,90.0,5.0,18.0,3.88,11225,3.7937999999999983,Mumbai,Comprehensive,Manual,First Owner,Petrol,Sedan
10485,2022,1353,11291,140.0,6.0,16.0,19.0,11226,18.924,Bangalore,Comprehensive,Automatic,First Owner,Petrol,MUV
10486,2018,1591,63888,120.0,5.0,16.0,8.44,11227,8.990600000000017,Hyderabad,Third Party insurance,Manual,First Owner,Petrol,SUV
10487,2010,1248,110000,90.0,5.0,22.0,2.0,11228,2.0986,Pune,Third Party insurance,Manual,Fourth Owner,Diesel,Sedan
10488,2013,1086,46280,70.0,5.0,20.0,3.02,11230,3.1502,Bangalore,Comprehensive,Manual,Second Owner,Petrol,Hatchback
10489,2021,998,42753,60.0,5.0,32.0,6.51,11231,6.211399999999997,Mumbai,Third Party,Manual,First Owner,CNG,Hatchback
10490,2014,1995,98000,190.0,5.0,22.0,16.44,11232,16.85970000000003,Bangalore,Comprehensive,Automatic,Second Owner,Diesel,Sedan
10491,2018,1248,52000,70.0,5.0,28.0,7.0,11233,7.014500000000002,Ahmedabad,Third Party,Automatic,First Owner,Diesel,Sedan
10492,2011,1086,100954,60.0,5.0,18.0,2.58,11234,2.4364000000000043,Bangalore,Comprehensive,Manual,First Owner,Petrol,Hatchback
10493,2018,814,81319,60.0,5.0,22.0,3.45,11235,3.3627999999999965,Hyderabad,Zero Dep,Manual,First Owner,Petrol,Hatchback
10494,2017,799,23961,50.0,5.0,22.0,3.1,11236,3.080500000000001,Chennai,Third Party insurance,Manual,First Owner,Petrol,Hatchback
10495,2017,1197,9675,90.0,5.0,22.0,5.47,11237,5.331300000000008,Mumbai,Comprehensive,Manual,First Owner,Petrol,Hatchback
10496,2011,998,37681,70.0,5.0,24.0,2.24,11238,2.2549000000000023,Bangalore,Comprehensive,Manual,Third Owner,Petrol,Hatchback
10497,2019,998,30318,70.0,5.0,26.0,5.56,11239,5.2433,Hyderabad,Zero Dep,Automatic,First Owner,Petrol,Hatchback
10498,2020,998,23700,120.0,5.0,18.0,10.5,11240,10.2712,Chennai,Third Party insurance,Manual,First Owner,Petrol,SUV
10499,2021,1498,40000,120.0,5.0,18.0,14.25,11242,13.5853,Delhi,Third Party insurance,Automatic,First Owner,Petrol,Sedan
10500,2016,1198,40000,90.0,5.0,18.0,4.99,11243,4.806500000000005,Ahmedabad,Third Party insurance,Manual,First Owner,Petrol,Sedan
10501,2015,1199,90000,70.0,5.0,16.0,3.0,11244,3.1829,Kolkata,Third Party insurance,Manual,Second Owner,Petrol,Hatchback
10502,2018,1999,43000,180.0,5.0,16.0,44.75,11245,43.672,Mumbai,Comprehensive,Automatic,Second Owner,Diesel,SUV
10503,2013,814,38742,60.0,5.0,22.0,2.1,11246,1.960199999999997,Kolkata,Third Party insurance,Manual,Second Owner,Petrol,Hatchback
10504,2014,1461,100000,110.0,5.0,20.0,4.4,11247,4.462699999999995,Pune,Third Party insurance,Manual,Second Owner,Diesel,SUV
10505,2019,998,20778,120.0,5.0,18.0,10.26,11248,10.197999999999997,Hyderabad,Zero Dep,Automatic,First Owner,Petrol,SUV
10506,2018,1197,35000,80.0,5.0,20.0,6.45,11250,6.337400000000003,Mumbai,Third Party insurance,Automatic,First Owner,Petrol,Hatchback
10507,2011,2993,70288,260.0,5.0,16.0,14.75,11251,16.1532,Ahmedabad,Comprehensive,Automatic,First Owner,Diesel,Sedan
10508,2019,999,55000,80.0,5.0,18.0,6.87,11252,7.022300000000002,Bangalore,Third Party insurance,Manual,First Owner,Petrol,Hatchback
10509,2016,1197,51955,80.0,5.0,22.0,5.14,11253,5.140099999999993,Ahmedabad,Zero Dep,Manual,First Owner,Petrol,Hatchback
10510,2022,998,20000,70.0,5.0,26.0,5.5,11254,5.601700000000001,Ahmedabad,Comprehensive,Manual,First Owner,Petrol,Hatchback
10511,2013,1197,30211,90.0,5.0,22.0,4.94,11255,5.054299999999998,Bangalore,Comprehensive,Manual,First Owner,Petrol,Sedan
10512,2013,1248,91368,70.0,5.0,22.0,4.79,11256,4.4275000000000055,Mumbai,Comprehensive,Manual,First Owner,Diesel,Hatchback
10513,2010,2179,120000,140.0,7.0,12.0,2.0,11258,2.291900000000001,Agra,Third Party insurance,Manual,First Owner,Diesel,SUV
10514,2019,1248,70000,90.0,5.0,20.0,4.76,11259,5.341999999999996,Ahmedabad,Third Party insurance,Manual,Second Owner,Diesel,Hatchback
